,Average_fs,Average_ins,TestSet,Average_Totalcount,FinetuneSet_n10,FinetuneSet_n30,FinetuneSet_n50,FinetuneSet_n100,FinetuneSet_n300,FinetuneSet_n500,FinetuneSet_n1000
Oligo36238,0.883800595998764,0.39180252254009246,False,1373.8181818181818,False,False,False,False,False,False,False
Oligo36241,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo36242,0.13253252450376748,0.0,False,378.9090909090909,False,False,False,False,False,False,False
Oligo36243,0.9134587228298188,0.08965675719082355,False,242.0909090909091,False,False,False,False,False,False,False
Oligo36244,0.916680246591568,0.13179307281970978,False,668.3636363636364,False,False,False,False,False,False,False
Oligo36245,0.9353003561496734,0.0,False,28.727272727272727,False,False,False,False,False,False,False
Oligo36247,0.978834468126297,0.503439438343048,False,464.9090909090909,False,False,False,False,False,False,False
Oligo36249,0.7177243947982788,0.08777250945568085,True,2318.6363636363635,False,False,False,False,False,False,False
Oligo36250,0.9519292891025544,0.009669526619836688,False,164.0,False,False,False,False,False,False,False
Oligo36253,0.8274374902248383,0.033958973549306395,False,254.8181818181818,False,False,False,False,False,False,False
Oligo36254,0.21200827211141587,0.03760826028883457,False,515.0909090909091,False,False,False,False,False,False,False
Oligo36257,0.874607902765274,0.053418813785538075,False,583.4545454545455,False,False,False,False,False,False,False
Oligo36259,0.30766226053237916,0.08039909731596709,False,690.4545454545455,False,False,False,False,False,False,False
Oligo36264,0.9702153980731965,0.11740216761827468,False,1272.090909090909,False,False,False,False,False,False,False
Oligo36265,0.17068611923605204,0.031158557813614606,False,59.36363636363637,False,False,False,False,False,False,False
Oligo36266,0.9572884321212769,0.09266215190291405,False,45.0,False,False,False,False,False,False,False
Oligo36267,0.871733695268631,0.2217707611620426,True,1705.0,False,False,False,False,False,False,False
Oligo36270,0.9650196671485901,0.13923628218472003,False,94.72727272727272,False,False,False,False,False,False,False
Oligo36271,0.8842870712280273,0.37935179844498634,False,46.09090909090909,False,False,False,False,False,False,False
Oligo36272,0.34639044255018236,0.22347294092178344,False,1041.090909090909,False,False,False,False,False,False,False
Oligo36273,0.3437639996409416,0.042158020008355376,False,115.1818181818182,False,False,False,False,False,False,False
Oligo36275,0.42091077417135236,0.1900029644370079,False,512.4545454545455,False,False,False,False,False,False,False
Oligo36279,0.28969859033823014,0.1212687510997057,False,1162.090909090909,False,False,False,False,False,False,False
Oligo36286,0.9736927151679993,0.4224682837724686,False,420.45454545454544,False,False,False,False,False,False,False
Oligo36287,0.2383529119193554,0.018078311113640666,False,687.9090909090909,False,False,False,False,False,False,False
Oligo36288,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo36291,0.9416812300682068,0.1041920643299818,False,1012.9090909090908,False,False,False,False,False,False,False
Oligo36292,0.7946997940540313,0.48662750124931337,False,84.63636363636364,False,False,False,False,False,False,False
Oligo36294,0.925387305021286,0.04021391457645222,False,648.6363636363636,False,False,False,False,False,False,False
Oligo36295,0.8954119205474853,0.6440880775451661,False,442.54545454545456,False,False,False,False,False,False,False
Oligo36296,0.7717041373252869,0.08002258613705635,False,305.27272727272725,False,False,False,False,False,False,False
Oligo36297,0.8486713290214538,0.27501557022333145,False,451.9090909090909,False,False,False,False,False,False,False
Oligo36298,0.7670524895191193,0.07558422484435141,False,295.1818181818182,False,False,False,False,False,False,False
Oligo36299,0.6323102846741676,0.4691715151071548,False,65.27272727272727,False,False,False,False,False,False,False
Oligo36300,0.598731218278408,0.33686513006687163,False,28.454545454545453,False,False,False,False,False,False,False
Oligo36301,0.879044508934021,0.21667782738804817,False,226.54545454545453,False,False,False,False,False,False,False
Oligo36302,0.9456350326538085,0.5315907537937165,False,183.9090909090909,False,False,False,False,False,False,False
Oligo36306,0.8033554434776307,0.274830761551857,False,253.54545454545453,False,False,False,False,False,False,False
Oligo36309,0.8752040505409241,0.1727317836135626,False,1447.8181818181818,False,False,False,False,False,False,False
Oligo36310,0.664984717965126,0.06868219468742609,False,116.8181818181818,False,False,False,False,False,False,False
Oligo36311,0.3879509627819061,0.14950584769248962,False,430.1818181818182,False,False,False,False,False,False,False
Oligo36315,0.6875370562076568,0.14932312890887262,False,205.63636363636363,False,False,False,False,False,False,False
Oligo36316,0.8843265354633332,0.5874544113874436,False,593.2727272727273,False,False,False,False,False,False,False
Oligo36317,0.6441834926605224,0.16458251960575582,False,92.63636363636364,False,False,False,False,False,False,False
Oligo36318,0.8148098170757294,0.14666203781962395,False,376.9090909090909,False,False,False,False,False,False,False
Oligo36319,0.6118829518556594,0.029875070694833993,False,337.0,False,False,False,False,False,False,False
Oligo36320,0.7058402121067047,0.0569161307066679,False,916.2727272727273,False,False,False,False,False,False,False
Oligo36322,0.9342303037643432,0.298093843460083,False,529.0,False,False,False,False,False,False,False
Oligo36323,0.6063232481479645,0.16009128615260124,False,218.63636363636363,False,False,False,False,False,False,False
Oligo36330,0.5926782347261905,0.0,False,20.63636363636364,False,False,False,False,False,False,False
Oligo36331,0.44276019036769865,0.0,False,19.181818181818183,False,False,False,False,False,False,False
Oligo36334,0.833145409822464,0.3260256752371788,False,146.9090909090909,False,False,False,False,False,False,False
Oligo36335,0.8704550802707672,0.14525302574038507,False,905.5454545454544,False,False,False,False,False,False,False
Oligo36337,0.8941232144832612,0.29677189588546754,False,899.4545454545455,False,False,False,False,False,False,False
Oligo36338,0.8763135135173797,0.08037194814532996,False,88.0909090909091,False,False,False,False,False,False,False
Oligo36340,0.727048259973526,0.24171886295080186,False,501.9090909090909,False,False,False,False,False,False,False
Oligo36342,0.9082076668739318,0.26390896663069724,False,193.45454545454547,False,False,False,False,False,False,False
Oligo36343,0.8182645499706268,0.31527210772037506,False,1525.7272727272727,False,False,False,False,False,False,False
Oligo36344,0.6486131370067596,0.0765097502619028,False,496.27272727272725,False,False,False,False,False,False,False
Oligo36347,0.7558497130870819,0.10396876633167267,False,30.363636363636363,False,False,False,False,False,False,False
Oligo36349,0.8216047912836075,0.502268835902214,False,45.0,False,False,False,False,False,False,False
Oligo36353,0.7676571190357209,0.1939309559762478,False,568.6363636363636,False,False,False,False,False,False,False
Oligo36354,0.837972217798233,0.3000986620783806,False,486.7272727272728,False,False,False,False,False,False,False
Oligo36357,0.8035641193389893,0.058246032986789945,False,332.6363636363636,False,False,False,False,False,False,False
Oligo36358,0.805643743276596,0.00509171411395073,False,126.45454545454544,False,False,False,False,False,False,False
Oligo36359,0.9688157856464386,0.4476545423269272,False,47.0,False,False,False,False,False,False,False
Oligo36360,0.5949008345603943,0.1399223443120718,False,1178.2727272727273,False,False,False,False,False,False,False
Oligo36361,0.8192030727863312,0.12295064181089402,False,690.2727272727273,False,False,False,False,False,False,False
Oligo36362,0.7144952356815338,0.10160852037370205,False,593.4545454545455,False,False,False,False,False,False,False
Oligo36363,0.8131434202194214,0.26584848687052726,False,1465.8181818181818,False,False,False,False,False,False,False
Oligo36366,0.9212962985038757,0.037037038140826754,False,10.090909090909092,False,False,False,False,False,False,False
Oligo36369,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo36372,0.8554992079734802,0.3313367232680321,False,1238.4545454545455,False,False,False,False,False,False,False
Oligo36374,0.5729370050132274,0.010310421511530877,False,27.90909090909091,False,False,False,False,False,False,False
Oligo36376,0.8000380396842957,0.33783900141716006,False,575.9090909090909,False,False,False,False,False,False,False
Oligo36378,0.8517530083656311,0.5561646968126297,False,1195.909090909091,False,False,False,False,False,False,False
Oligo36379,0.908701878786087,0.03934563123621047,False,236.72727272727272,False,False,False,False,False,False,False
Oligo36381,0.7071034371852875,0.11110275909304619,False,1438.7272727272727,False,False,False,False,False,False,False
Oligo36382,0.873894327878952,0.2277256578207016,False,1498.5454545454545,False,False,False,False,False,False,False
Oligo36383,0.6478639781475067,0.21090855151414872,False,680.3636363636364,False,False,False,False,False,False,False
Oligo36387,0.8266894340515136,0.2845266625285149,False,945.818181818182,False,False,False,False,False,False,False
Oligo36388,0.6464346840977668,0.0,False,8.0,False,False,False,False,False,False,False
Oligo36392,0.865435141324997,0.17660025879740715,False,262.45454545454544,False,False,False,False,False,False,False
Oligo36395,0.6890232264995575,0.09078232981264592,False,303.09090909090907,False,False,False,False,False,False,False
Oligo36396,0.7680589437484742,0.0,False,61.36363636363637,False,False,False,False,False,False,False
Oligo36397,0.8455703258514404,0.20905891507864,False,192.72727272727272,False,False,False,False,False,False,False
Oligo36398,0.524043145775795,0.2964757025241852,False,226.9090909090909,False,False,False,False,False,False,False
Oligo36399,0.9664969563484191,0.5917518466711045,False,112.63636363636364,False,False,False,False,False,False,False
Oligo36400,0.8699814438819885,0.06294379606842995,False,916.9090909090908,False,False,False,False,False,False,False
Oligo36401,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo36403,0.33111989572644235,0.0,False,50.36363636363637,False,False,False,False,False,False,False
Oligo36405,0.5962331026792527,0.09170675161294639,False,305.6363636363636,False,False,False,False,False,False,False
Oligo36406,0.7033001840114593,0.22498216368258,False,1974.1818181818185,False,False,False,False,False,False,True
Oligo36407,0.8264519214630127,0.0,False,15.454545454545457,False,False,False,False,False,False,False
Oligo36410,0.6423861742019653,0.14021061062812806,False,488.6363636363636,False,False,False,False,False,False,False
Oligo36411,0.7426622211933136,0.11846764795482159,False,298.27272727272725,False,False,False,False,False,False,False
Oligo36412,0.8843602299690246,0.36280111484229566,False,47.81818181818182,False,False,False,False,False,False,False
Oligo36413,0.8417899191379548,0.17317721676081418,False,30.0,False,False,False,False,False,False,False
Oligo36414,0.940720510482788,0.0,False,54.90909090909091,False,False,False,False,False,False,False
Oligo36416,0.8390121638774872,0.08751256838440895,False,256.45454545454544,False,False,False,False,False,False,False
Oligo36417,0.33250980228185656,0.12777871917933226,False,117.45454545454544,False,False,False,False,False,False,False
Oligo36420,0.7671458482742309,0.11633204519748688,False,112.54545454545456,False,False,False,False,False,False,False
Oligo36421,0.9211926519870758,0.20644178465008736,False,1261.8181818181818,False,False,False,False,False,False,False
Oligo36422,0.900950264930725,0.22642537616193295,False,157.1818181818182,False,False,False,False,False,False,False
Oligo36423,0.9246367990970612,0.0,False,154.27272727272728,False,False,False,False,False,False,False
Oligo36425,0.8683782607316971,0.24476139843463898,False,49.45454545454545,False,False,False,False,False,False,False
Oligo36428,0.9000844180583953,0.4210162967443466,False,121.54545454545456,False,False,False,False,False,False,False
Oligo36430,0.6987320184707642,0.17655554227530956,False,141.54545454545453,False,False,False,False,False,False,False
Oligo36431,0.6263932466506958,0.2273198828101158,False,1192.090909090909,False,False,False,False,False,False,False
Oligo36432,0.9014681577682495,0.04655222035944462,False,1587.6363636363635,False,False,False,False,False,False,False
Oligo36437,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo36438,0.6779415085911751,0.0,False,15.272727272727272,False,False,False,False,False,False,False
